DATE,AVG_TEMP(°C),MIN_TEMP(°C),MAX_TEMP(°C),DUR_RAINFALL(hr),MAX_RAIN_FOR_10MIN(mm),MAX_RAIN_FOR_1H(mm),DAILY_RAINFALL(mm),MAX_WIND_VELOCITY(m/s),AVG_WIND_VELOCITY(m/s),MIN_REL_HUMIDITY(%),AVG_REL_HUMIDITY(%)
1934-01-01,-0.8,-2.7,2.6,0,0,0,0,7.9,5.1,34,50
1934-01-02,0,-4.7,4.9,0,0,0,0,5.2,2.5,41,48
1934-01-03,-1,-3.7,1.6,0,0,0,0,6.5,4.7,28,40
1934-01-04,-1.9,-5.7,1.7,0,0,0,0,6.2,4.4,27,36
1934-01-05,-2.6,-5.6,0.6,0,0,0,0,4.8,3,32,43.3
1934-01-06,-0.8,-5.3,4,0,0,0,0,7.9,4.4,21,32.7
1934-01-07,0.3,-3,4.2,0,0,0,0,5.4,4.6,19,30.3
1934-01-08,-0.8,-3.7,3.7,0,0,0,0,7.4,3.8,13,21.3
1934-01-09,-0.1,-5.2,4.8,0,0,0,0,10.9,4.6,22,33.3
1934-01-10,1,-2.5,5.2,0,0,0,0,11.3,3.7,25,36.7
1934-01-11,-2.8,-6.4,2,0,0,0,0,16.4,10.2,17,34
1934-01-12,-3,-6.4,1.7,0,0,0,0,10.6,5.4,29,39
1934-01-13,-3.1,-7,2.5,0,0,0,0,4.6,2.8,23,34.7
1934-01-14,0.4,-5.5,5.4,0,0,0,0,14.3,4.9,19,28.7
1934-01-15,3.3,-0.4,7.5,0,0,0,0,5.5,2.9,22,31.7
1934-01-16,0.9,-1,3.4,0,0,0,0,9.4,7.7,16,29
1934-01-17,-0.4,-5.5,5.1,0,0,0,0,13.7,7.8,19,29.3
1934-01-18,3.8,-0.7,7.5,0,0,0,1.6,5.8,3.3,31,62
1934-01-19,2.3,-0.2,5.7,0,0,0,2.6,9.3,4.9,36,58.7
1934-01-20,-3.6,-7.3,1.5,0,0,0,0,8.9,6.4,29,40.7
1934-01-21,-5.1,-8.2,-0.2,0,0,0,0,4.6,3.1,26,42
1934-01-22,-5.3,-7.6,-1.2,0,0,0,0,21.8,5.2,24,40.7
1934-01-23,-5.9,-9,-0.6,0,0,0,0,5.7,6.1,23,37.3
1934-01-24,-6.6,-9.9,-1.9,0,0,0,0,7,4.2,26,37
1934-01-25,-6.3,-9.8,-0.5,0,0,0,0,7.3,4.1,24,39.3
1934-01-26,-4.6,-8.9,0.4,0,0,0,0,5.8,3.7,17,31.3
1934-01-27,-1.1,-6.6,4.9,0,0,0,0,11.4,5.1,10,23.7
1934-01-28,1.9,-2.5,7.3,0,0,0,0,3.6,2.7,24,34.7
1934-01-29,4.2,-0.6,8.7,0,0,0,0,5.6,3.3,27,36.3
1934-01-30,4.5,0.9,9.7,0,0,0,0,3.1,2.1,37,54.7
1934-01-31,5,1.4,10.9,0,0,0,0,5.6,2,20,45
1934-02-01,6.2,4.3,9.4,0,0,0,0.4,6.9,6.5,33,68.3
1934-02-02,4.2,3.2,5.5,0,0,0,8,7.7,6.3,88,89.7
1934-02-03,1.5,-0.8,5,0,0,0,2.6,5.7,3.8,51,68
1934-02-04,-0.2,-3.5,3.7,0,0,0,0,6.9,3.6,42,53.3
1934-02-05,0.2,-1.2,3.9,0,0,0,0,5.8,3.5,30,45.3
1934-02-06,-0.4,-4.1,4.4,0,0,0,0,10.1,5.3,32,41
1934-02-07,2.1,-1.9,7.1,0,0,0,0,7.1,3.5,40,47.3
1934-02-08,1.4,-0.9,6.6,0,0,0,0,6.5,3.8,39,45
1934-02-09,0.9,-2.4,5,0,0,0,0,6.5,3.3,24,38
1934-02-10,3.2,-1.1,8.6,0,0,0,0,4.6,2.4,32,46.7
1934-02-11,3.4,-1,8.6,0,0,0,0,6.8,4,32,47
1934-02-12,3.5,-0.7,8.7,0,0,0,0,8.9,4,27,41.3
1934-02-13,4.2,0.6,9.1,0,0,0,0,3.3,2.4,26,35.3
1934-02-14,1.4,-1.5,4.6,0,0,0,0,8.5,4.8,31,43.7
1934-02-15,0.1,-4.5,6.4,0,0,0,0,11.9,4.8,26,41
1934-02-16,2.1,-2.2,6.8,0,0,0,0,5.5,4.2,27,32.3
1934-02-17,5,0.1,9.3,0,0,0,0,6.3,4.2,38,51
1934-02-18,3.9,-1,7.4,0,0,0,0,9.3,6.6,20,38
1934-02-19,-0.4,-5.6,5.3,0,0,0,0,5.3,3.2,20,36.3
1934-02-20,3.2,-2.5,8.7,0,0,0,0,5.1,3.2,22,32
1934-02-21,6.5,2.3,12.3,0,0,0,0,6.1,4.5,30,45.7
1934-02-22,5.2,1.5,10.6,0,0,0,0,7.8,5.3,26,35.3
1934-02-23,3.4,-2.7,7.8,0,0,0,0,9.3,4.5,32,39
1934-02-24,5,-1,10.3,0,0,0,0,7.1,4.2,20,27.7
1934-02-25,5,2.2,10.6,0,0,0,0,9,2.9,20,29
1934-02-26,2.1,-1.6,7.5,0,0,0,0,14.1,6.9,25,30.7
1934-02-27,1.4,-2.2,6.2,0,0,0,0,12.2,5.8,20,30.7
1934-02-28,4.9,-1,10.2,0,0,0,0,6.1,4.4,23,34
1934-03-01,2.3,-0.1,7,0,0,0,0,5.8,5.1,23,37.3
1934-03-02,2,-2.3,8.1,0,0,0,0,9.8,5.8,24,30.3
1934-03-03,2.3,-0.4,6.8,0,0,0,0,8.3,6,12,32.7
1934-03-04,0.8,-1.3,4.4,0,0,0,0,10.7,5.1,32,39.7
1934-03-05,-1.4,-5.6,3.1,0,0,0,0,5.5,4.3,24,41.7
1934-03-06,2.7,-1.8,9.2,0,0,0,0,9,4.4,28,43.3
1934-03-07,4.5,-0.1,10.7,0,0,0,2.2,5.7,3.5,43,57.7
1934-03-08,5.2,2.3,9.8,0,0,0,0,10.7,6.8,14,32
1934-03-09,3.3,-1.8,9.1,0,0,0,0,3.7,2.8,24,25.3
1934-03-10,4.1,0.2,9,0,0,0,0,5,4.5,29,54
1934-03-11,5.9,2.9,8.4,0,0,0,2.2,7.3,6.1,55,67.7
1934-03-12,9.3,6.8,11.3,0,0,0,37,12.8,8.2,85,94
1934-03-13,6.1,2.2,9.8,0,0,0,0,14.5,5.3,32,55.3
1934-03-14,1.3,-0.7,5.1,0,0,0,0,10.6,7.4,31,41.3
1934-03-15,1.1,-1.2,5.1,0,0,0,0,10.5,8.1,30,38.7
1934-03-16,1.8,-2.5,7,0,0,0,0,7.8,6.2,30,41.3
1934-03-17,6,-0.6,12.1,0,0,0,0,8.2,5.4,37,49.7
1934-03-18,11.1,7.6,13.6,0,0,0,0,13.8,10.9,58,63
1934-03-19,10.3,6,15.9,0,0,0,0,9,4.5,25,54.7
1934-03-20,12.6,10,15.8,0,0,0,0,9,7.6,70,88.3
1934-03-21,4.2,2,13.4,0,0,0,11.1,12.6,10.5,26,47
1934-03-22,5,0.8,8.4,0,0,0,0,8.4,5,40,60.3
1934-03-23,10.3,5.3,14,0,0,0,0,13,5.9,54,77.3
1934-03-24,12.5,10.2,14.6,0,0,0,0.2,13.1,7.1,73,82
1934-03-25,9.8,6.3,13.5,0,0,0,0,6.3,3.2,68,85.3
1934-03-26,10.6,8.5,19.1,0,0,0,0.1,5.7,3.5,59,83
1934-03-27,7.4,6.3,9.4,0,0,0,0,13.3,9,58,65
1934-03-28,6.3,4.7,7.7,0,0,0,1.2,6.4,5.6,67,75.3
1934-03-29,5.9,3.8,9.8,0,0,0,0,6.5,4.4,31,52
1934-03-30,5.8,1.3,10.6,0,0,0,0,4.6,3.5,30,37.3
1934-03-31,8.1,5.6,11.6,0,0,0,0,3.7,2.8,49,53.7
1934-04-01,8,5.7,12.5,0,0,0,0,6.8,4.4,23,41.3
1934-04-02,7.3,2.7,13.2,0,0,0,0,6.1,4,23,43
1934-04-03,9.3,7.4,12,0,0,0,2.3,4.8,3.4,48,84
1934-04-04,12.2,8.1,16.6,0,0,0,0,3.7,3,52,69
1934-04-05,6.4,4.9,12.5,0,0,0,0,10.8,7.4,56,61.3
1934-04-06,6.6,3.1,11.1,0,0,0,0,6.3,4.8,46,61
1934-04-07,9.5,5.6,14.2,0,0,0,0,4,2.1,47,66
1934-04-08,14.2,7.4,18.7,0,0,0,0,18.2,4.4,43,64.3
1934-04-09,15.3,14,16.8,0,0,0,9,19.8,13,78,84.7
1934-04-10,9.3,8.3,15.6,0,0,0,14.3,7.2,5.6,80,91.7
1934-04-11,14.6,10.1,18.3,0,0,0,6.5,12.7,5.1,64,86.7
1934-04-12,9.5,7,15.4,0,0,0,28.3,16.5,6.7,95,97.7
1934-04-13,7.6,5.1,11.8,0,0,0,2.6,6.2,3.7,60,77
1934-04-14,7.2,5.4,10.5,0,0,0,0,6,4.5,48,59.7
1934-04-15,9.1,5.3,13.4,0,0,0,0,3.8,2.3,48,62
1934-04-16,9.1,6.4,13.4,0,0,0,0,6.1,3.9,32,52.7
1934-04-17,12.7,7.2,18.4,0,0,0,0,9.3,5.4,26,42
1934-04-18,13.9,11.5,19.5,0,0,0,0,5.7,3.8,18,41.7
1934-04-19,13.2,9.7,18.2,0,0,0,0,4.5,2.5,30,41.7
1934-04-20,13.9,10.6,18.5,0,0,0,0,3.3,1.9,45,70.7
1934-04-21,14.4,10.7,20.3,0,0,0,0,4.8,3.1,36,57.7
1934-04-22,14.4,12.3,16.2,0,0,0,0,9.2,2.8,48,57
1934-04-23,13.6,12.2,15.3,0,0,0,10.7,4,2.4,58,88
1934-04-24,15.6,13,21.7,0,0,0,0,7.6,4.7,23,63.3
1934-04-25,10.9,7.2,15.4,0,0,0,0,5.8,3.8,42,63.7
1934-04-26,13.9,9.8,19.1,0,0,0,0,5.3,2.7,45,66.3
1934-04-27,14.4,11.2,20.1,0,0,0,0,10.8,3.7,41,65.3
1934-04-28,13.4,10.2,19.1,0,0,0,0,10.3,6.4,37,59.7
1934-04-29,9.7,8.7,12.4,0,0,0,7.8,11.8,8.8,51,77
1934-04-30,9.1,8.1,11.4,0,0,0,0.7,5.7,3.2,48,84
1934-05-01,11.4,7.8,16,0,0,0,0,6,2.9,54,76.7
1934-05-02,15.4,11.3,20.1,0,0,0,0,4.8,3.2,28,53.7
1934-05-03,19,17.2,22.8,0,0,0,0,10.8,6.3,25,34.3
1934-05-04,19.2,15,23.3,0,0,0,0,7.6,3,20,33
1934-05-05,19.3,15.4,24.8,0,0,0,0,7.7,2.3,24,35.3
1934-05-06,18.3,14.5,24.2,0,0,0,0,3.3,1.6,20,45.3
1934-05-07,17.9,14.4,22.3,0,0,0,0,4.1,2,47,66.7
1934-05-08,16.7,16.1,18.8,0,0,0,26,13.7,10.1,73,89.3
1934-05-09,15.7,15.5,17,0,0,0,85.7,13.3,11.2,95,99.7
1934-05-10,14.2,12.1,19.5,0,0,0,23,7.2,4.4,72,88.7
1934-05-11,16.5,13,20.1,0,0,0,0.6,4.1,2.7,42,91
1934-05-12,17.5,14.6,21.1,0,0,0,0.1,3.7,2.9,58,82
1934-05-13,13.9,12.9,20.6,0,0,0,0,5.8,4,63,82
1934-05-14,18.3,12.7,26.1,0,0,0,0,9.2,4.2,27,64.7
1934-05-15,16.1,13.6,21.1,0,0,0,0,2.7,2,51,76.3
1934-05-16,16.8,13.1,21.5,0,0,0,0,1.8,1.3,45,83
1934-05-17,18.7,15.8,24.3,0,0,0,0,3.7,1.6,31,70
1934-05-18,19.7,16.9,23.6,0,0,0,0.1,5.2,2.7,49,73
1934-05-19,18.2,16.9,22.1,0,0,0,2.1,3.1,1.5,57,77.3
1934-05-20,17,15.4,17.9,0,0,0,63.6,8.3,4.5,88,97.7
1934-05-21,17.6,15.2,21.9,0,0,0,0,5,3.9,44,77.7
1934-05-22,19,14.8,21.5,0,0,0,0.3,6.2,4.6,31,62.7
1934-05-23,17.4,15.2,23,0,0,0,0,8.1,3.9,46,67
1934-05-24,16,12.8,19,0,0,0,0,2.8,2,68,81
1934-05-25,16.1,13.8,19.9,0,0,0,0,4.8,2.9,63,79
1934-05-26,17.5,14.6,20.8,0,0,0,0,4.6,2.3,64,80.7
1934-05-27,19.5,15.9,24.4,0,0,0,0,5.3,3,38,68.3
1934-05-28,17.5,15,22.8,0,0,0,0,7.3,4.1,48,75
1934-05-29,16,12.8,21.2,0,0,0,0,6.3,5.7,57,76.7
1934-05-30,16.2,13.6,20.3,0,0,0,0,6,4.2,61,79
1934-05-31,17.5,13.7,19.8,0,0,0,0,7.3,2.8,50,75.3
1934-06-01,19.3,17,22.9,0,0,0,0,3.8,2.9,41,78
1934-06-02,17.1,16,19.6,0,0,0,51.9,5,4.7,88,97
1934-06-03,18.5,15.8,21.5,0,0,0,0,11.4,7.7,49,65
1934-06-04,18.6,15.7,21.7,0,0,0,0,7.5,4.8,53,64
1934-06-05,19.4,17.5,23.5,0,0,0,0.1,12.7,6,37,52
1934-06-06,18.8,15.6,24.6,0,0,0,0,13.6,9.7,32,51.7
1934-06-07,17.1,14.6,21.6,0,0,0,0.4,7.3,5.8,68,86.3
1934-06-08,17.6,13.8,25,0,0,0,0,3.9,2.3,45,75.7
1934-06-09,19.5,15.5,24.8,0,0,0,0,4.3,2.2,42,64.7
1934-06-10,19,17,24.9,0,0,0,0,6.2,4.3,46,66
1934-06-11,18.3,15.7,21.9,0,0,0,0,2.8,2.2,52,78.7
1934-06-12,18.6,17.2,21.2,0,0,0,1.3,5.5,3.5,72,83
1934-06-13,19.3,17.2,24.2,0,0,0,0,8.6,5.1,56,75
1934-06-14,19.9,17.2,23.8,0,0,0,0,9.2,6.1,47,74.7
1934-06-15,20.2,16.5,24.6,0,0,0,0,7.4,5,44,75.7
1934-06-16,19.1,17.1,24.6,0,0,0,0,6.3,4.5,63,81
1934-06-17,21.9,17,26.4,0,0,0,0,4.6,2.7,51,64.3
1934-06-18,20.4,18,25.8,0,0,0,0,3.8,1.8,57,76
1934-06-19,19.9,17.2,23.8,0,0,0,10.8,8.8,4.5,56,77
1934-06-20,18.7,16,20.7,0,0,0,10.3,9,7.9,71,78
1934-06-21,19.4,17.2,23.3,0,0,0,0,3.9,2.3,61,79
1934-06-22,18.4,16.4,21.8,0,0,0,0,5.7,3.5,71,85
1934-06-23,18,15.9,22.1,0,0,0,3.2,3.9,3.3,65,88
1934-06-24,20.4,18.3,22.3,0,0,0,24.1,10.7,5.3,94,95.3
1934-06-25,19.6,17.7,22.1,0,0,0,0.3,2.8,2,81,92.3
1934-06-26,22.8,19.4,25.8,0,0,0,0.1,9.2,6,75,88.3
1934-06-27,21.2,19.5,25.2,0,0,0,0,10,5.5,82,93.7
1934-06-28,22.3,19.3,25.8,0,0,0,0,8.3,5.4,77,92.7
1934-06-29,22,19.8,26.3,0,0,0,0,10.4,5.4,78,91
1934-06-30,22.3,17,27.6,0,0,0,0,4.2,3.3,73,90.7
1934-07-01,21.9,18.9,24.8,0,0,0,0,9.5,7.2,82,92.7
1934-07-02,21.8,17.5,28.9,0,0,0,0,3.6,2.8,69,91.3
1934-07-03,23.8,20.8,26.8,0,0,0,0,8.1,5.3,70,86.3
1934-07-04,23.9,21.4,27.2,0,0,0,0,7,4.4,69,85.7
1934-07-05,22.6,20.9,28.3,0,0,0,0,5.1,3.7,59,82.7
1934-07-06,22.9,19.6,27.6,0,0,0,0,4.2,2.6,68,85.7
1934-07-07,24.1,19.3,27.8,0,0,0,0,7.8,2.6,62,82.7
1934-07-08,25.9,23.6,29,0,0,0,0,10.5,6.6,64,79.3
1934-07-09,26.1,25,29.4,0,0,0,0,11.3,6.9,66,80
1934-07-10,24.8,22.3,28.6,0,0,0,8.6,7.7,5.7,63,89.3
1934-07-11,26,21.6,30,0,0,0,0,7.6,5.2,66,81.7
1934-07-12,20.5,19.2,25.5,0,0,0,0.1,6,3.6,83,89.3
1934-07-13,20.4,17.7,23.2,0,0,0,16.1,6.1,3.9,72,85
1934-07-14,20.5,18.9,23.7,0,0,0,0,7.9,5.7,57,74.3
1934-07-15,21.2,18.4,25,0,0,0,0,9.8,6.4,59,71.3
1934-07-16,21.7,19.8,24.8,0,0,0,0,8.5,7.9,53,68.7
1934-07-17,21.5,19.9,25.2,0,0,0,0,8.3,6.9,58,67
1934-07-18,21.1,19.6,24.4,0,0,0,4.3,6.5,4.4,68,80.7
1934-07-19,21.2,19.5,23.2,0,0,0,10.5,7.6,5.4,83,89.7
1934-07-20,21,20.3,22.3,0,0,0,127.9,8.7,6.3,85,95
1934-07-21,20.5,20,22,0,0,0,165.7,6.3,4.4,93,98.3
1934-07-22,20.7,19.9,22.1,0,0,0,85.4,5.4,3.7,95,97
1934-07-23,23.5,20.5,26,0,0,0,48.6,19.2,10.1,87,96
1934-07-24,21.6,19.6,25,0,0,0,101.1,4.9,2.9,85,93
1934-07-25,21.5,20.8,22.8,0,0,0,18.4,4.6,3.2,93,97.3
1934-07-26,23.6,21.2,25.4,0,0,0,16.7,9.1,4,86,92
1934-07-27,25.8,24.4,28.2,0,0,0,0,10.3,8.4,77,84.3
1934-07-28,25.7,23.8,27.8,0,0,0,0,8,6,74,82.7
1934-07-29,24.5,21.8,28.6,0,0,0,0,4.5,3.5,79,90
1934-07-30,23.4,20.8,26.2,0,0,0,0,2.9,1.8,79,89.7
1934-07-31,23.3,21.7,26.6,0,0,0,4,4,1.9,76,88.7
1934-08-01,24.5,20.9,27.6,0,0,0,0.7,5.6,2.3,69,83
1934-08-02,26,24.2,28.7,0,0,0,0,6.3,4.7,69,81.7
1934-08-03,25.9,24.1,29.5,0,0,0,0,7.7,5.7,59,81.7
1934-08-04,27.3,24.5,31.4,0,0,0,0,7.6,5.2,56,75.7
1934-08-05,26.6,25.2,31,0,0,0,0,5.4,3.4,56,78
1934-08-06,24.7,22.1,28.7,0,0,0,0,3.7,2.4,70,82.7
1934-08-07,27.5,22.5,31,0,0,0,0,6.3,3.3,64,77
1934-08-08,26.1,25.3,28.3,0,0,0,0,4.2,3.6,70,87
1934-08-09,25.1,22.2,27.2,0,0,0,53.2,14.7,7.4,77,92
1934-08-10,25.4,23.2,27,0,0,0,14.2,21.9,12.8,77,83
1934-08-11,25,23.9,28,0,0,0,1.9,10.2,6.4,79,88
1934-08-12,24.8,24,25.8,0,0,0,5.2,8.3,7.2,87,91.3
1934-08-13,25,22.7,28.8,0,0,0,0.6,4.9,3.7,73,88.3
1934-08-14,22.6,20.5,26.5,0,0,0,0.1,4.4,2.1,70,88.7
1934-08-15,24.9,20.7,28.4,0,0,0,0,1.5,1.1,70,84.7
1934-08-16,24.6,22.5,28.8,0,0,0,0,2.3,1.8,66,84
1934-08-17,23.9,21.2,27.7,0,0,0,0,2.2,1.3,72,87.7
1934-08-18,26.1,23.3,29.5,0,0,0,0,3.1,1.4,67,81.7
1934-08-19,25,23.3,29.2,0,0,0,0,2.4,1.7,71,83.3
1934-08-20,25,22.5,28.7,0,0,0,0,2.8,2.1,62,81.7
1934-08-21,25.7,24,28.8,0,0,0,0,4.6,2.5,70,84
1934-08-22,26.2,25,29.3,0,0,0,0,6.7,4.2,65,81
1934-08-23,26.3,25,29.6,0,0,0,0,8.5,6.5,62,73.3
1934-08-24,27.1,24.8,31.1,0,0,0,0,8.8,6,59,75.3
1934-08-25,25.2,22.6,29.2,0,0,0,0,6.1,4.4,62,80.3
1934-08-26,27,23,31.6,0,0,0,0.2,6.7,3.6,43,64.3
1934-08-27,23.9,21.5,29.6,0,0,0,0,5.1,2.3,41,60.3
1934-08-28,22.2,18.8,26.3,0,0,0,2.7,7.1,4.6,48,66.7
1934-08-29,21.6,18.9,23.4,0,0,0,4.5,5.6,4.1,77,85.3
1934-08-30,21,20,25,0,0,0,0.3,6.5,4.6,64,77.3
1934-08-31,20.5,18.6,22.3,0,0,0,0.8,6.4,5.1,70,78.3
1934-09-01,22.2,19.9,27,0,0,0,0,6.3,4,57,76.3
1934-09-02,21.6,18.9,25.8,0,0,0,0,6.3,3.7,64,77
1934-09-03,22.2,19.3,27.6,0,0,0,0,9.6,6.7,42,65
1934-09-04,22.5,20.4,24.8,0,0,0,0,8.8,7.7,74,80
1934-09-05,23.4,22,26.9,0,0,0,36.5,12.7,8,55,79
1934-09-06,22.3,19.2,26.2,0,0,0,0,5.8,3.7,53,68.3
1934-09-07,23.7,21.2,27.6,0,0,0,0.2,4.4,3.2,52,71.3
1934-09-08,19.2,18.5,22.3,0,0,0,154,7.4,3.6,91,96.7
1934-09-09,21.5,17.5,26.4,0,0,0,20.8,8.7,4.9,52,72
1934-09-10,21.2,18.3,24.4,0,0,0,0,6.2,5,54,71
1934-09-11,21,18.2,25.2,0,0,0,0,6.5,5,47,71
1934-09-12,21.4,19,25.2,0,0,0,0,3,1.9,38,51.3
1934-09-13,18.3,17.3,20.7,0,0,0,165,9.6,3.6,61,92
1934-09-14,18.3,16,21.9,0,0,0,6.5,7.9,5.2,70,85
1934-09-15,21.3,17,26.2,0,0,0,0,3.3,2.2,56,75.7
1934-09-16,20.9,19.8,24.8,0,0,0,1,4.3,1.8,72,82
1934-09-17,20.1,17.6,22.7,0,0,0,45.8,5.3,2.6,81,91.3
1934-09-18,21.1,18.6,25.4,0,0,0,0,7.2,4.5,47,67.3
1934-09-19,20.6,18.4,24.6,0,0,0,0.1,9.3,7.6,64,72.7
1934-09-20,17.2,15.2,19.5,0,0,0,11.3,12.5,8.9,58,82.7
1934-09-21,17.8,15.3,22,0,0,0,3.9,9.8,5.7,42,59.3
1934-09-22,15.8,13.2,19.9,0,0,0,3,5.3,3.7,59,69.7
1934-09-23,17.1,13.2,21.6,0,0,0,0,6.7,2.9,41,65
1934-09-24,18.4,15.9,20.9,0,0,0,0,4.7,1.8,46,62.3
1934-09-25,18.4,16.2,21.5,0,0,0,0,5.2,2.4,60,74.7
1934-09-26,19.7,17.8,24.4,0,0,0,0,5,3.8,66,75
1934-09-27,19.8,16.1,24.7,0,0,0,0,2.8,1.4,59,76.7
1934-09-28,19.7,16.6,24.2,0,0,0,0,4.3,2.1,63,82.3
1934-09-29,20.8,17.8,25.4,0,0,0,0,4.3,2.1,73,85.7
1934-09-30,21.4,18.2,24.2,0,0,0,0.2,9,3.6,78,82.3
1934-10-01,15.7,12.6,24,0,0,0,6.7,11,8.5,62,78
1934-10-02,15.4,13.3,19.1,0,0,0,0,9,8.4,56,65.3
1934-10-03,16,14.4,18.2,0,0,0,1.1,3.2,3,64,75
1934-10-04,16.1,13.5,18.9,0,0,0,0,5.2,3.4,47,62.7
1934-10-05,16.4,14.7,19.8,0,0,0,0,6.3,5.8,58,66.3
1934-10-06,15.1,13.6,18.1,0,0,0,0,12.3,9.5,41,55
1934-10-07,15.7,13.7,19.9,0,0,0,0,11.7,8.5,44,56
1934-10-08,15.2,12.1,19.7,0,0,0,0,8.8,7.4,49,60.3
1934-10-09,16.6,14,20.5,0,0,0,0,5.8,5.9,58,67.3
1934-10-10,17.3,13.3,23,0,0,0,0,4.2,1.6,31,59.3
1934-10-11,17,13.8,22.8,0,0,0,0,7.8,4,40,65
1934-10-12,17.1,13.8,22.8,0,0,0,0,10.3,5.6,33,46
1934-10-13,16.8,12.6,21.8,0,0,0,0,3.2,2.7,47,62
1934-10-14,20.2,15,23.2,0,0,0,0,8.5,4.6,57,72
1934-10-15,13,12,21,0,0,0,6.9,7.9,3.7,61,86.7
1934-10-16,9,7.8,13.4,0,0,0,0,18.5,8.7,39,43.3
1934-10-17,10.2,6.8,14.4,0,0,0,0,10.3,6.6,29,40
1934-10-18,12.8,7.7,17.7,0,0,0,0,5.7,3.3,33,47.7
1934-10-19,14.9,10.4,19.5,0,0,0,0,6.8,2.9,35,47.7
1934-10-20,15.6,11.5,20.3,0,0,0,0,4.3,2.8,37,50
1934-10-21,15.7,12,21.3,0,0,0,0,2,0.8,43,64.7
1934-10-22,16.9,12.8,22.1,0,0,0,0,5,2.1,51,67.3
1934-10-23,17.2,15.5,18.1,0,0,0,10.6,5.1,3.9,73,89.7
1934-10-24,15.8,10.5,21.1,0,0,0,29.4,12.1,4.4,33,62
1934-10-25,7.1,3.4,11.2,0,0,0,0,17.5,7.3,38,45
1934-10-26,10.2,5.1,15.4,0,0,0,0,3.9,2.7,41,57.3
1934-10-27,12.7,8.2,17.7,0,0,0,0,5.9,2.2,40,61.7
1934-10-28,14.6,10.3,19.3,0,0,0,0,5.3,2.3,44,59.3
1934-10-29,14,10.8,19.7,0,0,0,0,3,1.9,31,51.3
1934-10-30,13.6,10.1,19.3,0,0,0,0,3.8,2.2,40,58.7
1934-10-31,13.8,10.6,14.5,0,0,0,3.1,6.1,4.1,52,69.7
1934-11-01,14.6,12.1,17.9,0,0,0,8.4,7.6,4.5,49,75.3
1934-11-02,10.6,7.8,14.2,0,0,0,0,13.7,10.8,44,50.3
1934-11-03,10.3,8.8,14,0,0,0,0,7,4.2,36,49.7
1934-11-04,9.8,6.2,15.2,0,0,0,0,6.5,3.1,36,53
1934-11-05,11.8,7.4,17.2,0,0,0,0,2.3,1.1,49,65
1934-11-06,12.5,11.1,15.8,0,0,0,4.1,5.3,1.6,64,77.7
1934-11-07,8.4,5.1,12.4,0,0,0,0,10.1,8.3,34,43.3
1934-11-08,7.9,4.1,11.4,0,0,0,0,15.3,6.6,32,43.3
1934-11-09,9.2,3.8,14,0,0,0,0,11.8,7.6,32,41.3
1934-11-10,11.2,6.9,16.2,0,0,0,0.2,7.3,3.2,39,50.3
1934-11-11,10.4,7.7,14.8,0,0,0,0,6,3.3,27,45.7
1934-11-12,9.4,5,14.8,0,0,0,0,5.8,3.5,40,56.3
1934-11-13,11,9.1,15.6,0,0,0,0,5.6,2.4,47,62
1934-11-14,9,6.3,14.7,0,0,0,0,5.1,3.1,41,52
1934-11-15,10.6,5.9,16.4,0,0,0,0,4,2.6,37,57.3
1934-11-16,11.4,7.3,16.8,0,0,0,0,3.2,1.4,42,60.3
1934-11-17,12.9,7.5,17.5,0,0,0,0.2,1.7,0.8,56,69
1934-11-18,14.9,13,17.7,0,0,0,11.3,7.8,2,67,86.3
1934-11-19,6.6,3.8,14.3,0,0,0,0,11.8,5.5,21,32.3
1934-11-20,5.9,2.3,9.4,0,0,0,0,13.3,6.7,27,39.3
1934-11-21,7.9,3.8,12,0,0,0,0,9.6,4.8,25,38.7
1934-11-22,7.1,5.1,10,0,0,0,0,7.4,4.8,43,54
1934-11-23,10.9,5.5,16,0,0,0,0,3.1,1.8,42,57.7
1934-11-24,10.8,7.5,16,0,0,0,0,2.9,1.3,44,63.3
1934-11-25,11.2,9.1,14,0,0,0,14.7,7.2,2.4,66,87.3
1934-11-26,12,10.2,13.9,0,0,0,0,13,8.2,77,83.7
1934-11-27,6,1.4,10.4,0,0,0,4,7.4,5.5,36,66.3
1934-11-28,-0.8,-3.1,2.3,0,0,0,0,6.3,3.9,29,36.7
1934-11-29,1.7,-2.4,5.8,0,0,0,0,5.2,2.9,28,34.7
1934-11-30,4.2,1.5,8.6,0,0,0,0,4.9,3.7,42,55
1934-12-01,0.9,-1.3,4.3,0,0,0,0,4.3,2.9,33,49
1934-12-02,3.5,-2.2,8.8,0,0,0,0,5.5,2.9,41,47.7
1934-12-03,3.1,1.3,7.2,0,0,0,0,11.8,2.7,38,48.7
1934-12-04,1.9,-1,5.8,0,0,0,0,18.2,9.4,33,44.7
1934-12-05,5.2,0.8,9.6,0,0,0,0,9.8,7.6,42,50
1934-12-06,6,3.6,9.4,0,0,0,0,12.3,8.7,50,55.3
1934-12-07,7.7,4.6,12.4,0,0,0,0,9.3,6.6,45,59
1934-12-08,10.1,6.1,15.6,0,0,0,0,7.3,2.9,43,58.3
1934-12-09,9.6,6.6,15.6,0,0,0,0,6.5,3.5,24,42.7
1934-12-10,8.8,4.6,13.2,0,0,0,0,15.8,5.5,43,47.3
1934-12-11,9.6,5.5,14.8,0,0,0,0,2.6,1.5,37,62.3
